round,reward,profit,win_rate,bid_value_ratio,budget_remaining_ratio
2815,0.0,0.0,0.6,0.4988753622163417,0.5090016870889452
2816,-0.6963017603985788,-0.11361909184346874,0.6,1.1450566478224427,0.5088177948663295
2817,0.0,0.0,0.55,0.8029694851602256,0.5088177948663295
2818,-0.07624423877171238,-0.07624423877171238,0.55,1.3794180824768734,0.5087634816414808
2819,0.0,0.0,0.5,0.47607060267681267,0.5087634816414808
2820,0.0,0.0,0.45,0.5014633432643689,0.5087634816414808
2821,-1.9068397003877273,0.03383014176523602,0.5,1.4657734702771892,0.5082964867727693
2822,0.0,0.0,0.5,0.6685875587734397,0.5082964867727693
2823,-1.2120549312096256,-0.07611554324222336,0.5,1.4074170720643906,0.5079973327336094
2824,-2.2896640208073467,-0.12439715299303344,0.5,1.7450148789849298,0.5074837354694814
2825,0.0,0.0,0.45,1.0327742558063642,0.5074837354694814
2826,0.0,0.0,0.4,0.493163326748405,0.5074837354694814
2827,-2.254409935634996,-0.08016405147239425,0.4,1.0080343173251662,0.5069682675769476
2828,-3.1009207808497083,-0.2737347788837621,0.45,1.5919025638103588,0.5063167704932047
2829,0.0,0.0,0.4,0.5274988959186936,0.5063167704932047
2830,0.0,0.0,0.4,0.5449745362942539,0.5063167704932047
2831,-1.2397430399294582,-0.25367970735896517,0.45,1.0912620523799275,0.5060488406322524
2832,-1.7022999597558117,-0.0460929866251476,0.5,1.4484358822302517,0.5056412975128503
2833,0.0,0.0,0.5,0.6193930181683643,0.5056412975128503
2834,0.0,0.0,0.45,0.4967705604442895,0.5056412975128503
2835,0.0,0.0,0.45,0.9643261991161881,0.5056412975128503
2836,-2.4212668785075917,-0.2784618600064679,0.45,1.7020805577633003,0.5051323798006625
2837,0.0,0.0,0.45,0.8135671608677306,0.5051323798006625
2838,-0.07360137910528777,-0.0323904133573929,0.45,1.2794299918551273,0.5050612941827983
2839,0.0,0.0,0.45,0.505585611234138,0.5050612941827983
2840,-1.4018260933756759,-0.20886689214605791,0.5,1.5458524455132139,0.5047502610158755
2841,0.0,0.0,0.45,0.6323283774085185,0.5047502610158755
2842,-2.9609440762241364,-0.4470803936443293,0.5,1.09809785687939,0.504164039415338
2843,0.0,0.0,0.45,0.49956061869293344,0.504164039415338
2844,-0.8152989313277166,-0.03166364031143143,0.45,1.9056386965173553,0.503938282063043
2845,-0.10405468343082203,-0.10405468343082203,0.5,1.2316475425319433,0.5038797838141504
2846,0.0,0.0,0.5,0.4997059856865567,0.5038797838141504
2847,0.0,0.0,0.45,0.9011077537431889,0.5038797838141504
2848,-1.6103940473899279,-0.09247478092665595,0.45,1.9111495237280662,0.5035010506336373
2849,-2.236578149980124,-0.018911541460042258,0.5,1.9773688285115978,0.5029765367568623
2850,0.0,0.0,0.5,0.5049252952605543,0.5029765367568623
2851,0.0,0.0,0.45,0.9996906972514435,0.5029765367568623
2852,-1.71367839956245,0.06336098978946048,0.45,1.5524888972174795,0.5025434392349122
2853,0.0,0.0,0.45,0.7449097581573457,0.5025434392349122
2854,-0.796613588783916,-0.24989550501543967,0.5,1.3034974504912245,0.5023670396341271
2855,0.0,0.0,0.5,0.5069888091774043,0.5023670396341271
2856,-0.6657220102656578,-0.02935118463550168,0.5,1.1357581763677433,0.5021719623787876
2857,0.0,0.0,0.5,0.5360249002801379,0.5021719623787876
2858,-0.09298989358172371,-0.09298989358172371,0.5,1.8084430369907465,0.5021178690813844
2859,0.0,0.0,0.5,0.4811828541153622,0.5021178690813844
2860,-0.6768879874632588,-0.13404255674471433,0.5,1.9626006178783282,0.5019422762833181
2861,-0.6001540072690722,0.06324827808156375,0.55,2.0611871204047234,0.5017407501651329
2862,-1.31956603678012,-0.20928976311427316,0.55,1.9224093170037813,0.5014469426081191
2863,0.0,0.0,0.55,0.4953827645951121,0.5014469426081191
2864,0.0,0.0,0.5,0.9232000850807386,0.5014469426081191
2865,0.0,0.0,0.45,0.5259681583815435,0.5014469426081191
2866,0.0,0.0,0.45,0.45513380465861364,0.5014469426081191
2867,-0.5755460345465337,-0.1299126221470126,0.5,1.4020750711650545,0.5012916023138692
2868,-2.6629573588876374,-0.20306959420542192,0.5,1.2365839448584353,0.5007166256962271
2869,0.0,0.0,0.45,0.9911946689728135,0.5007166256962271
2870,-1.9564632135943107,-0.21706959847865903,0.5,1.745879614106104,0.5002917520264114
2871,0.0,0.0,0.5,0.509796883107333,0.5002917520264114
2872,-2.1504391408764545,0.014356851161858586,0.5,1.4190202706380177,0.49977818006219354
2873,0.0,0.0,0.5,0.5010603578305403,0.49977818006219354
2874,0.0,0.0,0.45,0.6404697732809909,0.49977818006219354
2875,-1.1977810151013921,-0.23000481026302033,0.5,1.707185026540792,0.49951406001951887
2876,0.0,0.0,0.45,0.5098669698892327,0.49951406001951887
2877,0.0,0.0,0.45,0.48578815308425727,0.49951406001951887
2878,-2.679495488912097,-0.22326058992524977,0.45,1.808431044544182,0.49893984441556327
2879,0.0,0.0,0.45,0.503725192174116,0.49893984441556327
2880,-1.17612537282336,-0.20649165275644688,0.45,1.2458652887507735,0.49867533739054937
2881,-0.5609777486136519,-0.18503513791965132,0.45,1.5299686532792345,0.49853451601332144
2882,0.0,0.0,0.4,0.4982095610497105,0.49853451601332144
2883,-0.5966751931398511,-0.09343471066882447,0.45,1.6397589580732592,0.49836717424614
2884,0.0,0.0,0.45,0.6130179715060676,0.49836717424614
2885,0.0,0.0,0.45,0.5016931899234838,0.49836717424614
2886,0.0,0.0,0.45,0.5248756825063758,0.49836717424614
2887,0.0,0.0,0.4,0.5026233538579508,0.49836717424614
2888,0.0,0.0,0.35,0.9507664430349536,0.49836717424614
2889,0.0,0.0,0.35,0.4872264972044648,0.49836717424614
2890,0.0,0.0,0.3,0.49530486112064087,0.49836717424614
2891,-2.883112552425047,-0.18230602771345694,0.35,1.173450928693925,0.49774200622015846
2892,-0.307694162392626,-0.13248325921343707,0.35,1.808737957209004,0.49764300394866273
2893,0.0,0.0,0.35,0.9356835044720663,0.49764300394866273
2894,0.0,0.0,0.35,0.5369163438599098,0.49764300394866273
2895,-1.949803994260519,0.09688558315356488,0.35,1.3766361128546305,0.4971535947544865
2896,0.0,0.0,0.35,0.5492225374514835,0.4971535947544865
2897,-0.20582139103243158,-0.15949357200972614,0.4,1.9527293338858034,0.4970814431255235
2898,0.0,0.0,0.35,0.499094252890391,0.4970814431255235
2899,0.0,0.0,0.35,0.46704592353999186,0.4970814431255235
2900,-2.3784488404036845,-0.19585839998776144,0.35,1.7868566564325068,0.4965642367837702
2901,0.0,0.0,0.3,0.5027079999634548,0.4965642367837702
2902,0.0,0.0,0.3,0.9611620395494234,0.4965642367837702
2903,0.0,0.0,0.25,0.9126401548910753,0.4965642367837702
2904,-2.243624758992842,0.06220159044570117,0.3,1.1060972379453389,0.4960210580806452
2905,0.0,0.0,0.3,0.5059775593511437,0.4960210580806452
2906,0.0,0.0,0.3,0.487708774568193,0.4960210580806452
2907,0.0,0.0,0.3,0.5063344642458439,0.4960210580806452
2908,0.0,0.0,0.3,0.4973463444293573,0.4960210580806452
2909,0.0,0.0,0.3,0.5963452515920653,0.4960210580806452
2910,0.0,0.0,0.3,0.7651532360975334,0.4960210580806452
2911,0.0,0.0,0.25,0.48646770730695277,0.4960210580806452
2912,0.0,0.0,0.2,0.7452144831352592,0.4960210580806452
2913,0.0,0.0,0.2,0.49210123506877956,0.4960210580806452
2914,0.0,0.0,0.2,0.48748963001090506,0.4960210580806452
2915,0.0,0.0,0.15,0.6213083811086373,0.4960210580806452
2916,0.0,0.0,0.15,0.49349902192916945,0.4960210580806452
2917,0.0,0.0,0.1,0.4935431405726189,0.4960210580806452
2918,0.0,0.0,0.1,0.4955342226042778,0.4960210580806452
2919,-0.9512231284553941,-0.1679324423705566,0.15,1.23268840620428,0.4957953725210443
2920,0.0,0.0,0.1,0.5058179264434023,0.4957953725210443
2921,-0.14285937867767898,-0.03405716785243751,0.15,1.1088446559376655,0.495710205393789
2922,-0.818521799722783,-0.27195507394836893,0.2,1.4402611067145512,0.4955338373259193
2923,0.0,0.0,0.2,0.5125573179606444,0.4955338373259193
2924,0.0,0.0,0.15,0.5015050334347727,0.4955338373259193
2925,0.0,0.0,0.15,0.9546218505083578,0.4955338373259193
2926,0.0,0.0,0.15,0.4916850711397708,0.4955338373259193
2927,-0.582001155774508,-0.12966099388755348,0.2,1.2617060786565812,0.4953770997921929
2928,-0.5241519591467421,-0.24765164318110866,0.25,1.1995669925200172,0.49525699555970004
2929,0.0,0.0,0.25,0.5336614221418712,0.49525699555970004
2930,0.0,0.0,0.25,0.6919859218416733,0.49525699555970004
2931,0.0,0.0,0.25,0.4994424139368245,0.49525699555970004
2932,-1.0013907091323593,-0.1922588683333304,0.3,1.1514139090796824,0.49502592642620025
2933,-0.11181998448233177,-0.11181998448233177,0.35,1.2834040092359846,0.4949778313681885
2934,0.0,0.0,0.35,0.5122760314006143,0.4949778313681885
2935,0.0,0.0,0.35,0.49701587441525014,0.4949778313681885
2936,0.0,0.0,0.35,0.4962441219376337,0.4949778313681885
2937,0.0,0.0,0.35,0.49071368883258,0.4949778313681885
2938,0.0,0.0,0.35,0.4890778973798973,0.4949778313681885
2939,0.0,0.0,0.3,0.5011213551449817,0.4949778313681885
2940,0.0,0.0,0.3,0.5287972096795843,0.4949778313681885
2941,0.0,0.0,0.25,0.49225406990844117,0.4949778313681885
2942,0.0,0.0,0.2,0.7974550180465132,0.4949778313681885
2943,-0.43895519084753554,-0.2381490672105211,0.25,1.281996345207881,0.4948734967590975
2944,0.0,0.0,0.25,0.4881152245205522,0.4948734967590975
2945,0.0,0.0,0.25,0.5111948163624987,0.4948734967590975
2946,0.0,0.0,0.25,0.46911513461392407,0.4948734967590975
2947,0.0,0.0,0.2,0.5035402508230241,0.4948734967590975
2948,0.0,0.0,0.15,0.5018188021909717,0.4948734967590975
2949,0.0,0.0,0.15,0.5073028624786033,0.4948734967590975
2950,0.0,0.0,0.15,0.5085075553755161,0.4948734967590975
2951,0.0,0.0,0.15,0.4901674784810159,0.4948734967590975
2952,0.0,0.0,0.1,0.5010155453737786,0.4948734967590975
2953,0.0,0.0,0.05,0.5095738892587099,0.4948734967590975
2954,0.0,0.0,0.05,0.8562216773614443,0.4948734967590975
2955,-2.3326681533325506,-0.14885864912088742,0.1,1.2598600982974069,0.49435603644572007
2956,0.0,0.0,0.1,0.49774569088847664,0.49435603644572007
2957,0.0,0.0,0.1,0.49306122496282717,0.49435603644572007
2958,0.0,0.0,0.1,0.514700114999975,0.49435603644572007
2959,0.0,0.0,0.1,0.5026838642320874,0.49435603644572007
2960,0.0,0.0,0.1,0.5902517428139533,0.49435603644572007
2961,0.0,0.0,0.1,0.6057677143001374,0.49435603644572007
2962,0.0,0.0,0.1,0.49891713726155684,0.49435603644572007
2963,0.0,0.0,0.05,0.8215570217072089,0.49435603644572007
2964,0.0,0.0,0.05,0.49938444517931924,0.49435603644572007
2965,0.0,0.0,0.05,0.4879213800877464,0.49435603644572007
2966,0.0,0.0,0.05,0.8636892049932573,0.49435603644572007
2967,0.0,0.0,0.05,0.651111015420297,0.49435603644572007
2968,0.0,0.0,0.05,0.6068424834267341,0.49435603644572007
2969,0.0,0.0,0.05,0.5014728037339946,0.49435603644572007
2970,0.0,0.0,0.05,0.5488660827514049,0.49435603644572007
2971,-2.645208175171644,0.05705855760874279,0.1,1.3101697556780032,0.493730326735395
2972,0.0,0.0,0.1,0.7593785057584933,0.493730326735395
2973,0.0,0.0,0.1,0.8505334006009976,0.493730326735395
2974,0.0,0.0,0.1,0.83163215474942,0.493730326735395
2975,-0.007135197093882217,-0.007135197093882217,0.1,1.029146719357772,0.4936708319659603
2976,0.0,0.0,0.1,0.49166366934018246,0.4936708319659603
2977,0.0,0.0,0.1,0.48176766002052146,0.4936708319659603
2978,0.0,0.0,0.1,0.5024711951474118,0.4936708319659603
2979,0.0,0.0,0.1,0.47393736553239835,0.4936708319659603
2980,0.0,0.0,0.1,0.49135781012070556,0.4936708319659603
2981,0.0,0.0,0.1,0.5500262386166267,0.4936708319659603
2982,0.0,0.0,0.1,0.7649614061926209,0.4936708319659603
2983,0.0,0.0,0.1,0.5158805015681114,0.4936708319659603
2984,0.0,0.0,0.1,0.5030268955024597,0.4936708319659603
2985,0.0,0.0,0.1,0.5000133878990881,0.4936708319659603
2986,-0.7586709157714285,-0.15657366785237148,0.15,1.3638718529828153,0.49348289503931053
2987,0.0,0.0,0.15,0.9772667106368801,0.49348289503931053
2988,0.0,0.0,0.15,0.9569672387067024,0.49348289503931053
2989,-0.6336925664534656,-0.01528571132970491,0.2,1.0481047429160797,0.49329156027782645
2990,0.0,0.0,0.2,0.8466049428540575,0.49329156027782645
2991,0.0,0.0,0.15,0.6832371984611207,0.49329156027782645
2992,-0.9708293085525121,0.00676120296674565,0.2,1.092076497183256,0.49302532945246186
2993,0.0,0.0,0.2,0.5021621704070717,0.49302532945246186
2994,0.0,0.0,0.2,0.49586137005390785,0.49302532945246186
2995,0.0,0.0,0.15,0.4928343957151063,0.49302532945246186
2996,0.0,0.0,0.15,0.49736314928525,0.49302532945246186
2997,0.0,0.0,0.15,0.6627199747236989,0.49302532945246186
2998,-1.3903688326350168,-0.04942293761210159,0.2,1.342236816458067,0.4926834657243321
2999,0.024972695892386754,0.019755291227629312,0.25,0.9976806078728085,0.49263613546071666
3000,0.0,0.0,0.25,0.5043162718754612,0.49263613546071666
3001,0.0,0.0,0.25,0.509722284377612,0.49263613546071666
3002,0.0,0.0,0.25,0.4937151100475719,0.49263613546071666
3003,0.0,0.0,0.25,0.5068815267821069,0.49263613546071666
3004,0.0,0.0,0.25,0.6546136612714722,0.49263613546071666
3005,0.0,0.0,0.25,0.5130749271627363,0.49263613546071666
3006,-2.1225972790779344,0.05969202413462327,0.25,1.1238527409988393,0.4921186914408147
3007,0.0,0.0,0.25,0.8873830552905579,0.4921186914408147
3008,0.0,0.0,0.25,0.9029182976773712,0.4921186914408147
3009,0.0,0.0,0.2,0.5048387911601805,0.4921186914408147
3010,0.0,0.0,0.2,0.5372522895856398,0.4921186914408147
3011,0.0,0.0,0.2,0.9815571909287533,0.4921186914408147
3012,0.0,0.0,0.15,0.8093855315700159,0.4921186914408147
3013,0.0,0.0,0.15,0.502084281092688,0.4921186914408147
3014,-1.4507242531736548,0.010666206109080534,0.2,1.3379455872223942,0.4917516594162349
3015,0.0,0.0,0.2,0.8230606164607635,0.4917516594162349
3016,0.0,0.0,0.2,0.4748908413464421,0.4917516594162349
3017,0.0,0.0,0.2,0.4975760192743515,0.4917516594162349
3018,0.0,0.0,0.15,0.4873797124260287,0.4917516594162349
3019,0.0,0.0,0.1,0.5092910349017734,0.4917516594162349
3020,0.0,0.0,0.1,0.3795594170639218,0.4917516594162349
3021,0.0,0.0,0.1,0.5273000850049903,0.4917516594162349
3022,0.0,0.0,0.1,0.5183240568792937,0.4917516594162349
3023,-2.5235512511196294,-0.10284606753089065,0.15,1.0599881847768666,0.49118484583632055
3024,0.012313887450750441,0.008884411214076016,0.2,0.9922213859446348,0.49115246330001383
3025,0.0,0.0,0.2,0.8064404335678853,0.49115246330001383
3026,0.0,0.0,0.15,0.48690235806605886,0.49115246330001383
3027,0.0,0.0,0.15,0.4985005047977966,0.49115246330001383
3028,0.0,0.0,0.15,0.7273195327364839,0.49115246330001383
3029,0.0,0.0,0.15,0.5054709198273201,0.49115246330001383
3030,0.0,0.0,0.15,0.615193461025902,0.49115246330001383
3031,0.0,0.0,0.15,0.5064637720121797,0.49115246330001383
3032,0.0,0.0,0.15,0.5044867194245028,0.49115246330001383
3033,-0.6144462971423075,-0.0417566013161732,0.2,1.012793726423269,0.4909706529467167
3034,0.0,0.0,0.15,0.48281056318188315,0.4909706529467167
3035,0.0,0.0,0.15,0.5017353663599641,0.4909706529467167
3036,0.0,0.0,0.15,0.4959788523596118,0.4909706529467167
3037,-0.5077384790027262,-0.20746461686534,0.2,1.2815455158223035,0.4908455958921048
3038,0.0,0.0,0.2,0.5039086169869788,0.4908455958921048
3039,0.0,0.0,0.2,0.47963476460914745,0.4908455958921048
3040,-0.8339417107138168,-0.10595735389719341,0.25,1.0330766578689583,0.4906314324844347
3041,0.0,0.0,0.25,0.492541732265544,0.4906314324844347
3042,0.0,0.0,0.25,0.5101648582124672,0.4906314324844347
3043,-0.7840564518158384,-0.2824713373534782,0.25,1.3174076568691333,0.49046443558558833
3044,-0.1370762473509659,-0.1370762473509659,0.25,1.143429460991051,0.4904122688815768
3045,-0.2574508493964863,0.04673208826379849,0.3,2.089748897400856,0.49028543790607165
3046,-0.677707174018389,0.0026641648619660785,0.35,1.5411547696407755,0.49008115991396267
3047,0.0,0.0,0.35,0.5310730845787569,0.49008115991396267
3048,0.0,0.0,0.35,0.48837467231416515,0.49008115991396267
3049,0.0,0.0,0.35,0.49828091137386427,0.49008115991396267
3050,0.0,0.0,0.35,0.5277405161871436,0.49008115991396267
3051,0.0,0.0,0.35,0.4973302051469408,0.49008115991396267
3052,0.0,0.0,0.35,0.49743784027198407,0.49008115991396267
3053,0.0,0.0,0.3,0.6805844941890911,0.49008115991396267
3054,0.0,0.0,0.3,0.4939266249165113,0.49008115991396267
3055,0.0,0.0,0.3,0.5007767140484655,0.49008115991396267
3056,-2.4256695712223157,-0.15146073187694675,0.35,1.3419463767582647,0.4895448664057657
3057,0.0,0.0,0.3,0.4934163803949756,0.4895448664057657
3058,0.0,0.0,0.3,0.505181462978802,0.4895448664057657
3059,0.0,0.0,0.3,0.5025903709001283,0.4895448664057657
3060,0.0,0.0,0.25,0.48747430812149667,0.4895448664057657
3061,0.0,0.0,0.25,0.4822381057288477,0.4895448664057657
3062,0.0,0.0,0.25,0.4887622799756936,0.4895448664057657
3063,0.0,0.0,0.2,0.5831741449945265,0.4895448664057657
3064,0.0,0.0,0.15,0.4958102987636235,0.4895448664057657
3065,0.0,0.0,0.1,0.4878867355666979,0.4895448664057657
3066,-0.33079286923072104,-0.19294831386470257,0.1,1.418933197038886,0.4894536487900645
3067,0.0,0.0,0.1,0.4943919687547208,0.4894536487900645
3068,0.0,0.0,0.1,0.7021158584657794,0.4894536487900645
3069,0.0,0.0,0.1,0.565678124293642,0.4894536487900645
3070,0.0,0.0,0.1,0.6116000288874002,0.4894536487900645
3071,-1.4966493906925362,-0.008395874641252021,0.15,1.3638210052399526,0.4890810959742205
3072,0.0,0.0,0.15,0.8757347853011492,0.4890810959742205
3073,0.0,0.0,0.15,0.49800175230581595,0.4890810959742205
3074,0.0,0.0,0.15,0.49777489531801006,0.4890810959742205
3075,0.0,0.0,0.15,0.48582150565331755,0.4890810959742205
3076,-2.176790638328942,0.18271080626150038,0.15,1.0878031992458697,0.4885261757358199
3077,0.0,0.0,0.15,0.49351483267854673,0.4885261757358199
3078,0.0,0.0,0.15,0.49257567980190486,0.4885261757358199
3079,0.0,0.0,0.15,0.5120681851580884,0.4885261757358199
3080,-0.3114108645673143,-0.20477118220154988,0.2,1.6386645971978686,0.48844145913532705
3081,0.0,0.0,0.2,0.9355272562928182,0.48844145913532705
3082,0.0,0.0,0.2,0.4965607808492612,0.48844145913532705
3083,0.0,0.0,0.2,0.4864038912676315,0.48844145913532705
3084,0.0,0.0,0.2,0.4955931462836768,0.48844145913532705
3085,0.0,0.0,0.2,0.5036020615563254,0.48844145913532705
3086,0.0,0.0,0.15,0.49310237387273975,0.48844145913532705
3087,0.0,0.0,0.15,0.7551913823916554,0.48844145913532705
3088,0.0,0.0,0.15,0.4793506400323304,0.48844145913532705
3089,0.0,0.0,0.15,0.8096818340756129,0.48844145913532705
3090,0.0,0.0,0.15,0.48488156342518973,0.48844145913532705
3091,0.0,0.0,0.1,0.49891895940752395,0.48844145913532705
3092,0.0,0.0,0.1,0.491175557683736,0.48844145913532705
3093,0.0,0.0,0.1,0.5015620217888305,0.48844145913532705
3094,0.0,0.0,0.1,0.4783250419332619,0.48844145913532705
3095,0.0,0.0,0.1,0.4898771109169358,0.48844145913532705
3096,-1.391901375471818,-0.0724723536275036,0.1,1.0164154637685976,0.4881040780891095
3097,0.0,0.0,0.1,0.5080097124926647,0.4881040780891095
3098,0.0,0.0,0.1,0.5063977612490815,0.4881040780891095
3099,0.0,0.0,0.1,0.8845838472150316,0.4881040780891095
3100,0.0,0.0,0.05,0.4941968727011882,0.4881040780891095
3101,0.0,0.0,0.05,0.5694345917658005,0.4881040780891095
3102,0.0,0.0,0.05,0.4996822217648672,0.4881040780891095
3103,0.0,0.0,0.05,0.5024175816294628,0.4881040780891095
3104,0.0,0.0,0.05,0.44933948937714563,0.4881040780891095
3105,0.0,0.0,0.05,0.4708818215922425,0.4881040780891095
3106,0.0,0.0,0.05,0.5224664919075412,0.4881040780891095
3107,0.0,0.0,0.05,0.5096745692489981,0.4881040780891095
3108,0.0,0.0,0.05,0.48859186786457176,0.4881040780891095
3109,-1.3251803037180987,-0.09957672150276942,0.1,1.187402531601295,0.4877862440094813
3110,0.0,0.0,0.1,0.9564043111618103,0.4877862440094813
3111,0.0,0.0,0.1,0.499174070559564,0.4877862440094813
3112,0.0,0.0,0.1,0.49715243247630847,0.4877862440094813
3113,0.0,0.0,0.1,0.5137948211542096,0.4877862440094813
3114,0.0,0.0,0.1,0.49570476922286955,0.4877862440094813
3115,0.0,0.0,0.1,0.5072298381764695,0.4877862440094813
3116,0.0,0.0,0.05,0.5415129243191152,0.4877862440094813
3117,0.0,0.0,0.05,0.47342357589410694,0.4877862440094813
3118,0.0,0.0,0.05,0.5035780776230576,0.4877862440094813
3119,0.0,0.0,0.05,0.5025117912722502,0.4877862440094813
3120,0.0,0.0,0.05,0.5049847336340161,0.4877862440094813
3121,0.0,0.0,0.05,0.5041823094159849,0.4877862440094813
3122,0.0,0.0,0.05,0.5411138756024076,0.4877862440094813
3123,0.0,0.0,0.05,0.48930244942840273,0.4877862440094813
3124,0.0,0.0,0.05,0.5119797938810582,0.4877862440094813
3125,0.0,0.0,0.05,0.49360322391350486,0.4877862440094813
3126,0.0,0.0,0.05,0.49995768730218376,0.4877862440094813
3127,0.0,0.0,0.05,0.5048965034130802,0.4877862440094813
3128,0.0,0.0,0.05,0.49247334715874863,0.4877862440094813
3129,0.0,0.0,0.0,0.5130643140671766,0.4877862440094813
3130,0.0,0.0,0.0,0.5574755726471619,0.4877862440094813
3131,0.0,0.0,0.0,0.5049937004941866,0.4877862440094813
3132,0.0,0.0,0.0,0.46708131297664907,0.4877862440094813
3133,0.0,0.0,0.0,0.4849465520689182,0.4877862440094813
3134,0.0,0.0,0.0,0.49755142555267173,0.4877862440094813
3135,0.0,0.0,0.0,0.45906260896616846,0.4877862440094813
3136,0.0,0.0,0.0,0.4944400793985078,0.4877862440094813
3137,0.0,0.0,0.0,0.4799673422482319,0.4877862440094813
3138,0.0,0.0,0.0,0.5142665279159337,0.4877862440094813
3139,0.0,0.0,0.0,0.4974545120494052,0.4877862440094813
3140,0.0,0.0,0.0,0.4986897576619629,0.4877862440094813
3141,0.0,0.0,0.0,0.49837171816895093,0.4877862440094813
3142,0.0,0.0,0.0,0.5196061021252304,0.4877862440094813
3143,0.0,0.0,0.0,0.4964943300170822,0.4877862440094813
3144,0.0,0.0,0.0,0.5099777735327872,0.4877862440094813
3145,0.0,0.0,0.0,0.4729444233023006,0.4877862440094813
3146,0.0,0.0,0.0,0.4983106308844222,0.4877862440094813
3147,0.0,0.0,0.0,0.5138059409901026,0.4877862440094813
3148,0.0,0.0,0.0,0.48165839121906767,0.4877862440094813
3149,0.0,0.0,0.0,0.49544562615843013,0.4877862440094813
3150,0.0,0.0,0.0,0.46864610787785244,0.4877862440094813
3151,0.0,0.0,0.0,0.49657040459116175,0.4877862440094813
3152,0.0,0.0,0.0,0.513114580595457,0.4877862440094813
3153,0.0,0.0,0.0,0.4975237715385126,0.4877862440094813
3154,0.0,0.0,0.0,0.5153810119956522,0.4877862440094813
3155,0.0,0.0,0.0,0.49961778410220203,0.4877862440094813
3156,0.0,0.0,0.0,0.4987251215516574,0.4877862440094813
3157,0.0,0.0,0.0,0.4879429216896101,0.4877862440094813
3158,0.0,0.0,0.0,0.7116511230208886,0.4877862440094813
3159,-2.079156995558975,0.09396336140560635,0.05,1.2073650679306314,0.4872705361156296
3160,0.0,0.0,0.05,0.4925867244027435,0.4872705361156296
3161,0.0,0.0,0.05,0.49252209092646265,0.4872705361156296
3162,0.0,0.0,0.05,0.5018442201770177,0.4872705361156296
3163,0.0,0.0,0.05,0.9210767261324095,0.4872705361156296
3164,0.0,0.0,0.05,0.5065171251600462,0.4872705361156296
3165,0.0,0.0,0.05,0.5371147363134352,0.4872705361156296
3166,0.0,0.0,0.05,0.4631168570341019,0.4872705361156296
3167,0.0,0.0,0.05,0.4931375733738783,0.4872705361156296
3168,0.0,0.0,0.05,0.5434487244349421,0.4872705361156296
3169,0.0,0.0,0.05,0.49772255751258526,0.4872705361156296
3170,0.0,0.0,0.05,0.7441931025708741,0.4872705361156296
3171,0.0,0.0,0.05,0.5280513848141649,0.4872705361156296
3172,0.0,0.0,0.05,0.512452048579437,0.4872705361156296
3173,0.0,0.0,0.05,0.49661743797630814,0.4872705361156296
3174,0.0,0.0,0.05,0.4881824502789579,0.4872705361156296
3175,0.0,0.0,0.05,0.5170219297272108,0.4872705361156296
3176,0.0,0.0,0.05,0.4969365818048962,0.4872705361156296
3177,0.0,0.0,0.05,0.5044165025045211,0.4872705361156296
3178,0.0,0.0,0.05,0.49968340536704736,0.4872705361156296
3179,0.0,0.0,0.0,0.4846912488126302,0.4872705361156296
3180,0.0,0.0,0.0,0.5009999105067904,0.4872705361156296
3181,0.0,0.0,0.0,0.5114020184718917,0.4872705361156296
3182,0.0,0.0,0.0,0.4960055047945867,0.4872705361156296
3183,0.0,0.0,0.0,0.4945426031187793,0.4872705361156296
3184,0.0,0.0,0.0,0.5026102356192864,0.4872705361156296
3185,0.0,0.0,0.0,0.5031449527410405,0.4872705361156296
3186,0.0,0.0,0.0,0.5155289830929178,0.4872705361156296
3187,0.0,0.0,0.0,0.47943626177096405,0.4872705361156296
3188,0.0,0.0,0.0,0.5002076093925973,0.4872705361156296
3189,0.0,0.0,0.0,0.5011321279499823,0.4872705361156296
3190,0.0,0.0,0.0,0.5137040633117925,0.4872705361156296
3191,0.0,0.0,0.0,0.49758429114390884,0.4872705361156296
3192,0.0,0.0,0.0,0.496671500912564,0.4872705361156296
3193,0.0,0.0,0.0,0.4974058026514395,0.4872705361156296
3194,0.0,0.0,0.0,0.5172318201994175,0.4872705361156296
3195,0.0,0.0,0.0,0.5135834444650754,0.4872705361156296
3196,0.0,0.0,0.0,0.4904175207530279,0.4872705361156296
3197,0.0,0.0,0.0,0.4704693585537428,0.4872705361156296
3198,0.0,0.0,0.0,0.49354691498873604,0.4872705361156296
3199,0.0,0.0,0.0,0.5005070101920419,0.4872705361156296
3200,0.0,0.0,0.0,0.5051620651626105,0.4872705361156296
3201,0.0,0.0,0.0,0.5080006306893529,0.4872705361156296
3202,0.0,0.0,0.0,0.5021326816853808,0.4872705361156296
3203,0.0,0.0,0.0,0.528953396424097,0.4872705361156296
3204,0.0,0.0,0.0,0.5105416667109931,0.4872705361156296
3205,0.0,0.0,0.0,0.5837242948738391,0.4872705361156296
3206,0.0,0.0,0.0,0.5054002142580349,0.4872705361156296
3207,0.0,0.0,0.0,0.49029984246391,0.4872705361156296
3208,0.0,0.0,0.0,0.5231388829591089,0.4872705361156296
3209,0.0,0.0,0.0,0.5009057888012816,0.4872705361156296
3210,0.0,0.0,0.0,0.5002052609752542,0.4872705361156296
3211,0.0,0.0,0.0,0.495858051643528,0.4872705361156296
3212,0.0,0.0,0.0,0.5515031350901903,0.4872705361156296
3213,0.0,0.0,0.0,0.49478914442239136,0.4872705361156296
